REF_DATE,GEO,DGUID,CDUID,Display value,Statement of operations and balance sheet,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Expense [2],Dollars,81,thousands,3,v1571490672,45.1.19,24252,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Compensation of employees [21],Dollars,81,thousands,3,v1571490673,45.1.20,8616,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Use of goods and services [22],Dollars,81,thousands,3,v1571490674,45.1.21,8912,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Consumption of fixed capital [23],Dollars,81,thousands,3,v1571490675,45.1.22,5681,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Interest expense [24],Dollars,81,thousands,3,v1571490676,45.1.23,1030,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Subsidies [25],Dollars,81,thousands,3,v1571490677,45.1.24,0,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Grants, expense [26]",Dollars,81,thousands,3,v1571490678,45.1.25,0,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Social benefits [27],Dollars,81,thousands,3,v1571490679,45.1.26,0,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Other expense [28, 29]",Dollars,81,thousands,3,v1571490680,45.1.27,12,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Net worth [6],Dollars,81,thousands,3,v1571490681,45.1.28,116444,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Nonfinancial assets [61],Dollars,81,thousands,3,v1571490682,45.1.29,134850,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Net financial worth,Dollars,81,thousands,3,v1571490683,45.1.30,-18406,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Financial assets [62],Dollars,81,thousands,3,v1571490684,45.1.31,28540,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Currency and deposits, assets [6212, 6222]",Dollars,81,thousands,3,v1571490685,45.1.32,15859,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Net acquisition of financial assets [6213,6223,6214,6224,6215,6225, 6217, 6227]",Dollars,81,thousands,3,v1571490686,45.1.33,5493,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Insurance and pension, assets [6216, 6226]",Dollars,81,thousands,3,v1571490687,45.1.34,0,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Other accounts receivable [6218, 6228]",Dollars,81,thousands,3,v1571490688,45.1.35,7188,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Other assets [624],Dollars,81,thousands,3,v1571490689,45.1.36,0,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Liabilities [63],Dollars,81,thousands,3,v1571490690,45.1.37,46946,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Currency and deposits, liabilities [6312, 6322]",Dollars,81,thousands,3,v1571490691,45.1.38,0,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Loans and Debt Securities, liabilities [6313,6323,6314,6324,6315,6325]",Dollars,81,thousands,3,v1571490692,45.1.39,34632,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Insurance, pension and standardized guarantee schemes, liabilities [6316, 6326]",Dollars,81,thousands,3,v1571490693,45.1.40,0,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,"Other accounts payable [6318, 6328]",Dollars,81,thousands,3,v1571490694,45.1.41,12314,,,,0
2020,"Pelham (T), Ontario",2016A00053526028,3526028,Stocks,Other liabilities [634],Dollars,81,thousands,3,v1571490695,45.1.42,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Gross operating balance,Dollars,81,thousands,3,v1571491116,56.1.1,6767,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Net operating balance,Dollars,81,thousands,3,v1571491117,56.1.2,3572,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Revenue [1],Dollars,81,thousands,3,v1571491118,56.1.3,19861,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Taxes [11],Dollars,81,thousands,3,v1571491119,56.1.4,11346,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Taxes on property [113],Dollars,81,thousands,3,v1571491120,56.1.5,8741,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Recurrent taxes on immovable property [1131],Dollars,81,thousands,3,v1571491121,56.1.6,8741,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Taxes on financial and capital transactions [1134],Dollars,81,thousands,3,v1571491122,56.1.7,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Other taxes on property [1133, 1136]",Dollars,81,thousands,3,v1571491123,56.1.8,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Taxes on goods and services [114],Dollars,81,thousands,3,v1571491124,56.1.9,2605,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Other taxes [1161, 1162]",Dollars,81,thousands,3,v1571491125,56.1.10,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Social contributions [12],Dollars,81,thousands,3,v1571491126,56.1.11,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Grants, revenue [13]",Dollars,81,thousands,3,v1571491127,56.1.12,1813,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Other revenue [14],Dollars,81,thousands,3,v1571491128,56.1.13,6702,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Property income [141],Dollars,81,thousands,3,v1571491129,56.1.14,395,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Sales of goods and services [142],Dollars,81,thousands,3,v1571491130,56.1.15,4684,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Fines, penalties and forfeits [143]",Dollars,81,thousands,3,v1571491131,56.1.16,22,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Voluntary transfers other than grants [144],Dollars,81,thousands,3,v1571491132,56.1.17,731,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Miscellaneous revenue [145, 16]",Dollars,81,thousands,3,v1571491133,56.1.18,869,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Expense [2],Dollars,81,thousands,3,v1571491134,56.1.19,16289,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Compensation of employees [21],Dollars,81,thousands,3,v1571491135,56.1.20,6081,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Use of goods and services [22],Dollars,81,thousands,3,v1571491136,56.1.21,6358,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Consumption of fixed capital [23],Dollars,81,thousands,3,v1571491137,56.1.22,3196,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Interest expense [24],Dollars,81,thousands,3,v1571491138,56.1.23,612,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Subsidies [25],Dollars,81,thousands,3,v1571491139,56.1.24,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Grants, expense [26]",Dollars,81,thousands,3,v1571491140,56.1.25,13,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Social benefits [27],Dollars,81,thousands,3,v1571491141,56.1.26,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Other expense [28, 29]",Dollars,81,thousands,3,v1571491142,56.1.27,30,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Net worth [6],Dollars,81,thousands,3,v1571491143,56.1.28,96109,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Nonfinancial assets [61],Dollars,81,thousands,3,v1571491144,56.1.29,91834,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Net financial worth,Dollars,81,thousands,3,v1571491145,56.1.30,4274,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Financial assets [62],Dollars,81,thousands,3,v1571491146,56.1.31,36182,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Currency and deposits, assets [6212, 6222]",Dollars,81,thousands,3,v1571491147,56.1.32,16606,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Net acquisition of financial assets [6213,6223,6214,6224,6215,6225, 6217, 6227]",Dollars,81,thousands,3,v1571491148,56.1.33,7753,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Insurance and pension, assets [6216, 6226]",Dollars,81,thousands,3,v1571491149,56.1.34,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Other accounts receivable [6218, 6228]",Dollars,81,thousands,3,v1571491150,56.1.35,11823,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Other assets [624],Dollars,81,thousands,3,v1571491151,56.1.36,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Liabilities [63],Dollars,81,thousands,3,v1571491152,56.1.37,31908,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Currency and deposits, liabilities [6312, 6322]",Dollars,81,thousands,3,v1571491153,56.1.38,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Loans and Debt Securities, liabilities [6313,6323,6314,6324,6315,6325]",Dollars,81,thousands,3,v1571491154,56.1.39,105,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Insurance, pension and standardized guarantee schemes, liabilities [6316, 6326]",Dollars,81,thousands,3,v1571491155,56.1.40,0,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,"Other accounts payable [6318, 6328]",Dollars,81,thousands,3,v1571491156,56.1.41,31803,,,,0
2020,"West Lincoln (TP), Ontario",2016A00053526021,,Stocks,Other liabilities [634],Dollars,81,thousands,3,v1571491157,56.1.42,0,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Gross operating balance,Dollars,81,thousands,3,v1571490822,49.1.1,2435,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Net operating balance,Dollars,81,thousands,3,v1571490823,49.1.2,1081,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Revenue [1],Dollars,81,thousands,3,v1571490824,49.1.3,8911,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Taxes [11],Dollars,81,thousands,3,v1571490825,49.1.4,7020,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Taxes on property [113],Dollars,81,thousands,3,v1571490826,49.1.5,6822,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Recurrent taxes on immovable property [1131],Dollars,81,thousands,3,v1571490827,49.1.6,6792,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Taxes on financial and capital transactions [1134],Dollars,81,thousands,3,v1571490828,49.1.7,0,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Other taxes on property [1133, 1136]",Dollars,81,thousands,3,v1571490829,49.1.8,30,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Taxes on goods and services [114],Dollars,81,thousands,3,v1571490830,49.1.9,198,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Other taxes [1161, 1162]",Dollars,81,thousands,3,v1571490831,49.1.10,0,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Social contributions [12],Dollars,81,thousands,3,v1571490832,49.1.11,0,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Grants, revenue [13]",Dollars,81,thousands,3,v1571490833,49.1.12,859,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Other revenue [14],Dollars,81,thousands,3,v1571490834,49.1.13,1031,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Property income [141],Dollars,81,thousands,3,v1571490835,49.1.14,74,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Sales of goods and services [142],Dollars,81,thousands,3,v1571490836,49.1.15,718,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Fines, penalties and forfeits [143]",Dollars,81,thousands,3,v1571490837,49.1.16,133,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Voluntary transfers other than grants [144],Dollars,81,thousands,3,v1571490838,49.1.17,9,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Miscellaneous revenue [145, 16]",Dollars,81,thousands,3,v1571490839,49.1.18,98,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Expense [2],Dollars,81,thousands,3,v1571490840,49.1.19,7830,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Compensation of employees [21],Dollars,81,thousands,3,v1571490841,49.1.20,3998,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Use of goods and services [22],Dollars,81,thousands,3,v1571490842,49.1.21,2358,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Consumption of fixed capital [23],Dollars,81,thousands,3,v1571490843,49.1.22,1354,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Interest expense [24],Dollars,81,thousands,3,v1571490844,49.1.23,39,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Subsidies [25],Dollars,81,thousands,3,v1571490845,49.1.24,0,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Grants, expense [26]",Dollars,81,thousands,3,v1571490846,49.1.25,11,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Social benefits [27],Dollars,81,thousands,3,v1571490847,49.1.26,20,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Other expense [28, 29]",Dollars,81,thousands,3,v1571490848,49.1.27,49,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Net worth [6],Dollars,81,thousands,3,v1571490849,49.1.28,21343,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Nonfinancial assets [61],Dollars,81,thousands,3,v1571490850,49.1.29,15076,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Net financial worth,Dollars,81,thousands,3,v1571490851,49.1.30,6267,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Financial assets [62],Dollars,81,thousands,3,v1571490852,49.1.31,10338,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Currency and deposits, assets [6212, 6222]",Dollars,81,thousands,3,v1571490853,49.1.32,8309,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Net acquisition of financial assets [6213,6223,6214,6224,6215,6225, 6217, 6227]",Dollars,81,thousands,3,v1571490854,49.1.33,37,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Insurance and pension, assets [6216, 6226]",Dollars,81,thousands,3,v1571490855,49.1.34,0,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Other accounts receivable [6218, 6228]",Dollars,81,thousands,3,v1571490856,49.1.35,1993,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Other assets [624],Dollars,81,thousands,3,v1571490857,49.1.36,0,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Liabilities [63],Dollars,81,thousands,3,v1571490858,49.1.37,4072,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Currency and deposits, liabilities [6312, 6322]",Dollars,81,thousands,3,v1571490859,49.1.38,0,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Loans and Debt Securities, liabilities [6313,6323,6314,6324,6315,6325]",Dollars,81,thousands,3,v1571490860,49.1.39,3,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Insurance, pension and standardized guarantee schemes, liabilities [6316, 6326]",Dollars,81,thousands,3,v1571490861,49.1.40,0,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,"Other accounts payable [6318, 6328]",Dollars,81,thousands,3,v1571490862,49.1.41,4069,,,,0
2020,"Wainfleet (TP), Ontario",2016A00053526014,3526014,Stocks,Other liabilities [634],Dollars,81,thousands,3,v1571490863,49.1.42,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Gross operating balance,Dollars,81,thousands,3,v1571490528,42.1.1,6363,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Net operating balance,Dollars,81,thousands,3,v1571490529,42.1.2,710,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Revenue [1],Dollars,81,thousands,3,v1571490530,42.1.3,39444,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Taxes [11],Dollars,81,thousands,3,v1571490531,42.1.4,20267,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Taxes on property [113],Dollars,81,thousands,3,v1571490532,42.1.5,20065,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Recurrent taxes on immovable property [1131],Dollars,81,thousands,3,v1571490533,42.1.6,20042,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Taxes on financial and capital transactions [1134],Dollars,81,thousands,3,v1571490534,42.1.7,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Other taxes on property [1133, 1136]",Dollars,81,thousands,3,v1571490535,42.1.8,23,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Taxes on goods and services [114],Dollars,81,thousands,3,v1571490536,42.1.9,202,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Other taxes [1161, 1162]",Dollars,81,thousands,3,v1571490537,42.1.10,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Social contributions [12],Dollars,81,thousands,3,v1571490538,42.1.11,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Grants, revenue [13]",Dollars,81,thousands,3,v1571490539,42.1.12,4063,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Other revenue [14],Dollars,81,thousands,3,v1571490540,42.1.13,15114,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Property income [141],Dollars,81,thousands,3,v1571490541,42.1.14,224,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Sales of goods and services [142],Dollars,81,thousands,3,v1571490542,42.1.15,13446,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Fines, penalties and forfeits [143]",Dollars,81,thousands,3,v1571490543,42.1.16,10,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Voluntary transfers other than grants [144],Dollars,81,thousands,3,v1571490544,42.1.17,13,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Miscellaneous revenue [145, 16]",Dollars,81,thousands,3,v1571490545,42.1.18,1422,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Expense [2],Dollars,81,thousands,3,v1571490546,42.1.19,38734,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Compensation of employees [21],Dollars,81,thousands,3,v1571490547,42.1.20,15476,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Use of goods and services [22],Dollars,81,thousands,3,v1571490548,42.1.21,16698,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Consumption of fixed capital [23],Dollars,81,thousands,3,v1571490549,42.1.22,5653,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Interest expense [24],Dollars,81,thousands,3,v1571490550,42.1.23,915,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Subsidies [25],Dollars,81,thousands,3,v1571490551,42.1.24,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Grants, expense [26]",Dollars,81,thousands,3,v1571490552,42.1.25,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Social benefits [27],Dollars,81,thousands,3,v1571490553,42.1.26,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Other expense [28, 29]",Dollars,81,thousands,3,v1571490554,42.1.27,-7,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Net worth [6],Dollars,81,thousands,3,v1571490555,42.1.28,115529,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Nonfinancial assets [61],Dollars,81,thousands,3,v1571490556,42.1.29,136178,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Net financial worth,Dollars,81,thousands,3,v1571490557,42.1.30,-20649,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Financial assets [62],Dollars,81,thousands,3,v1571490558,42.1.31,28266,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Currency and deposits, assets [6212, 6222]",Dollars,81,thousands,3,v1571490559,42.1.32,10750,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Net acquisition of financial assets [6213,6223,6214,6224,6215,6225, 6217, 6227]",Dollars,81,thousands,3,v1571490560,42.1.33,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Insurance and pension, assets [6216, 6226]",Dollars,81,thousands,3,v1571490561,42.1.34,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Other accounts receivable [6218, 6228]",Dollars,81,thousands,3,v1571490562,42.1.35,17516,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Other assets [624],Dollars,81,thousands,3,v1571490563,42.1.36,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Liabilities [63],Dollars,81,thousands,3,v1571490564,42.1.37,48916,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Currency and deposits, liabilities [6312, 6322]",Dollars,81,thousands,3,v1571490565,42.1.38,0,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Loans and Debt Securities, liabilities [6313,6323,6314,6324,6315,6325]",Dollars,81,thousands,3,v1571490566,42.1.39,58,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Insurance, pension and standardized guarantee schemes, liabilities [6316, 6326]",Dollars,81,thousands,3,v1571490567,42.1.40,2309,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,"Other accounts payable [6318, 6328]",Dollars,81,thousands,3,v1571490568,42.1.41,46549,,,,0
2020,"Port Colborne (CY), Ontario",2016A00053526011,3526011,Stocks,Other liabilities [634],Dollars,81,thousands,3,v1571490569,42.1.42,0,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Gross operating balance,Dollars,81,thousands,3,v1571489898,27.1.1,25673,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Net operating balance,Dollars,81,thousands,3,v1571489899,27.1.2,15772,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Revenue [1],Dollars,81,thousands,3,v1571489900,27.1.3,65354,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Taxes [11],Dollars,81,thousands,3,v1571489901,27.1.4,36160,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Taxes on property [113],Dollars,81,thousands,3,v1571489902,27.1.5,29929,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Recurrent taxes on immovable property [1131],Dollars,81,thousands,3,v1571489903,27.1.6,29876,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Taxes on financial and capital transactions [1134],Dollars,81,thousands,3,v1571489904,27.1.7,0,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,"Other taxes on property [1133, 1136]",Dollars,81,thousands,3,v1571489905,27.1.8,53,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Taxes on goods and services [114],Dollars,81,thousands,3,v1571489906,27.1.9,6231,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,"Other taxes [1161, 1162]",Dollars,81,thousands,3,v1571489907,27.1.10,0,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Social contributions [12],Dollars,81,thousands,3,v1571489908,27.1.11,0,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,"Grants, revenue [13]",Dollars,81,thousands,3,v1571489909,27.1.12,5233,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Other revenue [14],Dollars,81,thousands,3,v1571489910,27.1.13,23961,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Property income [141],Dollars,81,thousands,3,v1571489911,27.1.14,1227,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Sales of goods and services [142],Dollars,81,thousands,3,v1571489912,27.1.15,22612,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,"Fines, penalties and forfeits [143]",Dollars,81,thousands,3,v1571489913,27.1.16,74,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Voluntary transfers other than grants [144],Dollars,81,thousands,3,v1571489914,27.1.17,43,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,"Miscellaneous revenue [145, 16]",Dollars,81,thousands,3,v1571489915,27.1.18,5,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Expense [2],Dollars,81,thousands,3,v1571489916,27.1.19,49582,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Compensation of employees [21],Dollars,81,thousands,3,v1571489917,27.1.20,17462,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Use of goods and services [22],Dollars,81,thousands,3,v1571489918,27.1.21,21399,,,,0
2020,"Fort Erie (T), Ontario",2016A00053526003,3526003,Stocks,Consumption of fixed capital [23],Dollars,81,thousands,3,v1571489919,27.1.22,9901,,,,0
